0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf
inf, 2.1819503092823016, 4.363925334342266, 6.545708971822312, 8.72758877328176, 10.909268407561138, 13.090948041840516, 15.272627676119894, 17.454180178263204, 19.635809841334023, 21.817516683329266, 23.99892719851806, 26.18030655197873, 28.3616859054394, 30.487325876378605, 32.23785640185413, 34.1006183423502, 35.851952240928576, 37.61697629397087, 39.388367143070795, 41.18179575360458, 42.9991863995886, 44.854976461460055, 46.763224917597626, 48.6988764317963, 50.69912808133272, 52.76398204743755, 54.86241007486688, 57.029014814270475, 59.22840781948717, 61.494849815986505, 63.827324590681364, 66.19314739261516, 68.62406022804124, 71.12038793249476, 73.64942280649468, 76.24275562101313, 78.89942076918085, 81.58775077519134, 84.33851426806142, 87.11904393017304, 89.96328139269181, 92.86865415519246, 95.80461901994413, 98.80161720883953, 101.85789048676796, 104.94462196978533, 108.08978620427564, 111.26814511552733, 114.48308654924146, 117.75557316873464
inf, 4.363744950976562, 4.363769674138448, 6.545397653142668, 8.727121800004818, 10.908645790489413, 13.090169780974007, 15.271693771458601, 17.45309062302557, 19.634564637672828, 21.81611583339775, 23.99737070924229, 26.17859442636081, 28.35981814347933, 30.485303268478955, 32.23571143299188, 34.09837317963099, 35.84960729715258, 37.61452693552851, 39.38580788138686, 41.179121350540825, 42.9963938374091, 44.852061184484235, 46.760182398592356, 48.69570468983355, 50.695822971100114, 52.760539914077206, 54.85882915352652, 57.02529201844492, 59.22454171858762, 61.49083792736572, 63.82316464690278, 66.18883842494067, 68.6196005082386, 71.11577586615807, 73.64465762310887, 76.23783605233604, 78.89434567229208, 81.58251965471848, 84.33312622379287, 87.11349850921783, 89.95757768468776, 92.86279116831369, 95.7985962324794, 98.7954337629601, 101.85154573305248, 104.93811552820827, 108.08311738770891, 111.26131369619063, 114.47609234953691, 117.74841567309028
inf, 6.545210891042533, 6.5452356363705135, 6.545068978882037, 8.726464463122511, 10.907659805881753, 13.088855148640995, 15.270050491400237, 17.451118666415912, 19.6322640109704, 21.81348654306246, 23.99441275852934, 26.17530781277619, 28.35620286702304, 30.48136171998288, 32.23154100585556, 34.09403939248498, 35.8451130149204, 37.609858641834165, 39.38095114497875, 41.17406175537438, 42.991123142476376, 44.846566765842965, 46.754451626864636, 48.68973174161814, 50.68959637519273, 52.75404934758776, 54.85206988144188, 57.01825555347139, 59.217224152275136, 61.48323222991605, 63.81526458562597, 66.18064124537872, 68.6111012518375, 71.10697012279537, 73.63554336374557, 76.22840968024376, 78.88460398162566, 81.57246119297953, 84.32274832727676, 87.10279982183653, 89.94655591298807, 92.85144382631734, 95.78692210495122, 98.78343079908518, 101.83921226698325, 104.92545072385147, 108.07011963011864, 111.24798265111488, 114.46242716259938, 117.73441512519757
inf, 8.726500678455746, 8.726525434874329, 8.726192144674155, 8.726288329992414, 10.907307538244911, 13.088326746497408, 15.269345954749905, 17.4502379860199, 19.631207190058078, 21.812253584863893, 23.993003655841598, 26.173722562440137, 28.354441469038676, 30.47942545169916, 32.22947840117384, 34.091883115682926, 35.842865203811066, 37.60751288194358, 39.37850145299321, 41.17150196597273, 42.988449657519524, 44.843774130873165, 46.75153411696943, 48.68668660915958, 50.686418629491705, 52.750734758598405, 54.8486165452517, 57.0146602428268, 59.213485304011485, 61.47934711124524, 63.81123083789357, 66.17645778150643, 68.60676608193455, 71.10248152622565, 73.63090057786417, 76.22361131521004, 78.87964878389255, 81.56734857118064, 84.31747721770925, 87.09736972019105, 89.94096602127009, 92.8456934195303, 95.78101091344286, 98.77735840159401, 101.83297821020032, 104.91905483189039, 108.06356159858434, 111.24126250162938, 114.45554393533835, 117.72736880244427
inf, 10.907438127971435, 10.907462902885559, 10.906962995430106, 10.907059190453472, 10.906955259876845, 13.087622189761277, 15.268289119645708, 17.448828848954804, 19.629445756414523, 21.810139860025465, 23.99053765705851, 26.17090428366111, 28.351270910263707, 30.475904593970895, 32.22568889513342, 34.0878793476745, 35.838650686785655, 37.603075899587445, 39.37383008308209, 41.16658472383465, 42.98328001865978, 44.83834167318012, 46.74582905762855, 48.68070430879424, 50.68014996157672, 52.74417136076441, 54.84175456917708, 57.00749300490791, 59.20600965420743, 61.47155753180188, 63.803122551618564, 66.16802873913282, 68.5980126970315, 71.09340071918842, 73.62149100774883, 76.21387062784038, 78.86957500762988, 81.55694081190968, 84.3067339952976, 87.08629023587068, 89.92954913393619, 92.83393780693339, 95.7689159919896, 98.76492321360625, 101.82020214531094, 104.90593756603842, 108.05010259980699, 111.22746158486007, 114.44140029505986, 117.71288260068026
inf, 13.0881088859408, 13.08813367936448, 13.087467177533476, 13.087563382265468, 13.08735554104143, 13.08735554104143, 15.267755822206016, 17.44802887561984, 19.628379112566925, 21.808806551049024, 23.98893768346384, 26.169037639800685, 28.34913759613753, 30.473506611178273, 32.22310768641752, 34.08516916957574, 35.835814556931695, 37.6001025366388, 39.37070791215019, 41.16330206456611, 42.9798302167582, 44.83471441193845, 46.74201408839073, 48.67669681354273, 50.67594060015735, 52.73975163636202, 54.8371206431777, 57.002637973700914, 59.200930326376366, 61.46624812817257, 63.79757801709712, 66.16224683312946, 68.5919893785601, 71.08713245799335, 73.61497622067373, 76.20710644429121, 78.86255889910811, 81.54967161303261, 84.29920960257273, 87.07850956915078, 89.92151050401196, 92.82563938593199, 95.7603569364339, 98.75610208526373, 101.81111777264945, 104.89658939585983, 108.04048956255717, 111.21758349825838, 114.4312562859731, 117.70247199070748
inf, 15.268560911384379, 15.26858569538579, 15.267752607367033, 15.26784880910811, 15.267537082501184, 15.267537082501184, 15.267537082501184, 17.447591405198082, 19.627722910760276, 21.807931617190384, 23.987844036096824, 26.167725278525765, 28.347606520954706, 30.471755532783718, 32.221142358008734, 34.08300475111063, 35.83345096733142, 37.59753638099956, 39.36793550375784, 41.160320725491744, 42.976638573698764, 44.83131011755328, 46.738395579952645, 48.67286326660968, 50.67189060935715, 52.73548396458535, 54.8326347439745, 56.99793313192675, 59.196006199810476, 61.461104330511105, 63.79221433316348, 66.15666326142886, 68.58618606360555, 71.08110962636985, 73.60873403079097, 76.20064529895969, 78.85587929527446, 81.5427738078156, 84.29209421877856, 87.07117690071624, 89.91396114348609, 92.81787391534226, 95.75237566203623, 98.74790557198824, 101.80270668256769, 104.8879640116993, 108.03165053748907, 111.20853084877899, 114.42199022759922, 117.692993466753
inf, 17.448777394886655, 17.448802160036266, 17.44780245576109, 17.44789865151668, 17.447483040208752, 17.447483040208752, 17.447483040208752, 17.44735581873306, 19.627251736492482, 21.807224853783776, 23.986901693206853, 26.16654735050804, 28.346193007809227, 30.470103793391054, 32.21926364160145, 34.080928424238394, 35.831176142696854, 37.59505673647952, 39.365243838336895, 41.15741078788389, 42.97350724927912, 44.82795238375666, 46.7348073774156, 48.66904250648031, 50.667833718731636, 52.731187353877154, 54.82809704120007, 56.99315164247301, 59.19097984542566, 61.455831068192, 63.78669258718483, 66.15089242726972, 68.58016515074125, 71.07483793885433, 73.60221134301136, 76.19387118355067, 78.84885354018266, 81.53549632768338, 84.28456495750459, 87.06339578709317, 89.90592834611675, 92.80958950322925, 95.74383969334667, 98.73911808150885, 101.79366789602327, 104.87867406178043, 108.02210965779867, 111.1987390623143, 114.41194813964233, 117.6827013103722
inf, 19.628593285231393, 19.62861799783662, 19.627451613626206, 19.62754778963024, 19.627028313839055, 19.627028313839055, 19.627028313839055, 19.62677389950258, 19.626851074043586, 21.80642352190195, 23.98569973783994, 26.164944765373317, 28.344189792906693, 30.467693070245968, 32.21640305602229, 34.077633813887196, 35.827444323198186, 37.59088349173444, 39.36062384450478, 41.15234162064529, 42.967988380860966, 44.82198218018672, 46.72838690636019, 48.66217182979713, 50.66051383240457, 52.72341858289643, 54.819879898564956, 56.98448712906415, 59.18186862911485, 61.44627456476091, 63.77669254261677, 66.14044989417725, 68.56928242682277, 71.063517452941, 73.59045442028383, 76.18168033649226, 78.83623146882509, 81.52244432994019, 84.27108578431496, 87.0494907188415, 89.89160009683155, 92.79484067928378, 95.72867159737707, 98.72353289999003, 101.77766804579223, 104.86226068258746, 108.0052850693873, 111.18150349401874, 114.3943035311267, 117.66465017523905
inf, 21.80822522711634, 21.80824991343694, 21.80691677432609, 21.807012940448395, 21.80638958550688, 21.80638958550688, 21.80638958550688, 21.806007993261694, 21.806085164306847, 21.806239527901095, 23.985331764807988, 26.164392816315058, 28.343453867822127, 30.4667697382452, 32.21527090277491, 34.07630112456746, 35.825908180497194, 37.58914203591422, 39.35867374548562, 41.15018082669123, 42.96561609793655, 44.81939718313828, 46.72558879787149, 48.659160406924265, 50.65728890768197, 52.719979872035495, 54.81622739246889, 56.980620729406894, 59.17778844040848, 61.441980830570245, 63.77218557886887, 66.13572996259114, 68.56435011333019, 71.05837333913063, 73.58509878737465, 76.1761138239367, 78.83045476168172, 81.51645779065029, 84.26489014932066, 87.0430863469643, 89.88498758091235, 92.78802057476518, 95.72164412200244, 98.71629840729436, 101.77022704381206, 104.8546133611121, 107.99743182937773, 111.17344427922534, 114.38603940615045, 117.65618139395094
inf, 23.987640427328675, 23.987665057356345, 23.98616509132682, 23.986261235733725, 23.985533989236853, 23.985533989236853, 23.985533989236853, 23.985025244051357, 23.985102407024307, 23.985256759052778, 23.985114924889807, 26.163959134190208, 28.34280334349061, 30.46589510248564, 32.21411298766877, 34.07486465447824, 35.82418786366575, 37.587136550213515, 39.35637994608104, 41.1475976889811, 42.96274389466095, 44.81623607978182, 46.722140683444906, 48.655425895527586, 50.65327002683589, 52.71567793833916, 54.81164343092077, 56.97575621363638, 59.17264436342749, 61.43655889181999, 63.766487628048566, 66.12975702089433, 68.5581042042374, 71.05185651525744, 73.57831210494834, 76.16905924136256, 78.82313429804042, 81.50887241431043, 84.25704180056702, 87.0349759600797, 89.87661702673431, 92.77939170231092, 95.71275782008792, 98.70715608670082, 101.76083023995744, 104.8449628135819, 107.98752897022966, 111.16328926251455, 114.3756342537573, 117.64552716710803
inf, 26.166849121314623, 26.166873695020385, 26.165206800028834, 26.165302922706072, 26.16447176393473, 26.16447176393473, 26.16447176393473, 26.163835888693896, 26.163913043588508, 26.164067379468722, 26.1637837223054, 26.163752532139057, 28.342390139388307, 30.46526798475112, 32.2132128415865, 34.073696261906214, 35.82274580696745, 37.58541937531264, 39.354384161886394, 41.14532194796354, 42.96018832096656, 44.81340056472141, 46.719026989233, 48.65203458862963, 50.64960293914296, 52.71173606492288, 54.80742766586753, 56.971267681917816, 59.16788394973514, 61.43152802804365, 63.761187918802555, 66.12418938160555, 68.55227049957172, 71.0457586495133, 73.57195106427619, 76.1624368405996, 78.81625244340631, 81.50173203122033, 84.24964472274841, 87.02732304294847, 89.86871003959224, 92.77123229571298, 95.70434674091254, 98.69849448522132, 101.75191947864371, 104.83580354112614, 107.97812238743597, 111.15363547572535, 114.36573560003583, 117.63538438669653
inf, 28.345973980562924, 28.345998541107576, 28.344164649610597, 28.34426076733791, 28.34332566900695, 28.34332566900695, 28.34332566900695, 28.342562673968658, 28.34263982711144, 28.342794153162117, 28.342368656243675, 28.34230627610177, 28.34230627610177, 30.465098605533818, 32.21294704731582, 34.07333805140811, 35.82229414556963, 37.58487361304387, 39.353743508133164, 41.14458608943644, 42.95935721925171, 44.81247421602133, 46.71800555676453, 48.65091806945038, 50.64839172609451, 52.71043064965176, 54.806028357027586, 56.96977511900643, 59.16629843869453, 61.4298502036212, 63.75941843390162, 66.12232855710985, 68.55031892476633, 71.04371691081336, 73.56981945562491, 76.16021593054506, 78.81394277622466, 81.49933385918997, 84.24715856479051, 87.02474918880615, 89.86604899177502, 92.76848468071279, 95.70151291010819, 98.69557504617285, 101.74891494593825, 104.83271417574304, 107.97494875207562, 111.15037767059735, 114.36239369609801, 117.63195894965351
inf, 30.52492717421945, 30.524951691574316, 30.522950755865054, 30.523046856798356, 30.522007803499623, 30.522007803499623, 30.522007803499623, 30.521117717966565, 30.52119486477671, 30.521349182744576, 30.520781842577225, 30.520688272650577, 30.520688272650577, 30.464921398722485, 32.21254384658392, 34.07270994105368, 35.82143722336669, 37.58378785061221, 39.35242806502331, 41.14304162418333, 42.957584631675886, 44.8104749066162, 46.71578181164387, 48.64847073257576, 50.645723384617085, 52.70754366461642, 54.80292409932497, 56.96645602377559, 59.16276578187305, 61.42610635836515, 63.75546575943763, 66.11816820765381, 68.54595308233719, 71.0391476923445, 73.56504790677873, 76.1552440020598, 78.80877236070302, 81.49396584843525, 84.24159471068054, 87.018990398859, 89.86009692303338, 92.76234116327858, 95.69517887545591, 98.68905205610487, 101.74220443672877, 104.82581686400988, 107.96786607724711, 111.14310987158895, 114.35494185150364, 117.62432425565915
inf, 32.670359837365545, 32.67038555430629, 32.66821783486414, 32.66831471174623, 32.66717186819372, 32.66717186819372, 32.66717186819372, 32.666154318122715, 32.66623203066712, 32.666386908176754, 32.66567712230338, 32.66555252058306, 32.66555252058306, 32.55410829356278, 32.18360883181098, 34.01876951702755, 35.74211351551611, 37.47843643675307, 39.22030340740676, 40.98343175573047, 42.77008213731659, 44.59447478047031, 46.47065248098875, 48.37393404520227, 50.341257543837585, 52.37272833943469, 54.43756488042115, 56.57023529816145, 58.73552926045513, 60.96760069531899, 63.26546654596718, 65.59657623045896, 67.99258957527522, 70.4538550988526, 72.94775279170867, 75.50582572435253, 78.12712063855531, 80.78003192554348, 83.49529368999657, 86.24028224320273, 89.0489097592735, 91.91860784833065, 94.81887199224106, 97.7801341606345, 100.8006400556329, 103.8515893632771, 106.96094960270833, 110.10351657801729, 113.28259087576514, 116.51922313136363
inf, 34.716430318336364, 34.71645982450025, 34.714129955817, 34.71422896232052, 34.7129851616509, 34.7129851616509, 34.7129851616509, 34.71184079124035, 34.71192002739085, 34.71207699503541, 34.711225250581506, 34.71107054915718, 34.71107054915718, 34.54424942319077, 33.81420433248286, 33.941258536262765, 35.58577664843618, 37.24164931817481, 38.901507252161124, 40.58090136001254, 42.2825547914904, 44.020304237429656, 45.80781942022584, 47.621740888172965, 49.498131854801656, 51.43757670165069, 53.409824189334955, 55.449099864274814, 57.52059321564937, 59.65826445957317, 61.86120130652572, 64.09715750745302, 66.39763503405244, 68.76303554349755, 71.16091382707614, 73.62274328692263, 76.14759459936245, 78.70398296459024, 81.32260228324427, 83.97089154374997, 86.68271184995632, 89.4554966852514, 92.25880616472189, 95.12308561337157, 98.04659097856147, 101.00052951371995, 104.01287604281173, 107.05848706528072, 110.14045999908255, 113.2800933838153
