0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,-1,0,-1,1,1,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,
0,-2,-1,-1,3,2,0,3,0,0,0,1,0,-1,1,-2,0,2,0,0,0,4,
0,-1,-3,-4,3,2,0,2,0,1,2,2,0,-1,-1,-3,1,3,1,0,2,4,
-1,0,-4,-3,1,1,1,3,1,2,4,2,0,-1,-4,-3,3,5,0,0,3,6,
-2,2,-5,-5,0,1,0,3,1,3,4,2,0,0,-4,-3,2,6,1,0,0,9,
1,2,-5,-3,-3,0,2,0,1,3,4,2,2,-1,-6,-3,0,6,3,0,0,7,
1,4,-3,-2,-6,0,2,0,0,3,4,3,2,-1,-7,-2,2,6,3,1,0,2,
5,5,0,0,-7,1,2,2,0,0,4,1,4,-1,-6,0,5,6,3,1,-2,4,
6,3,0,-2,-6,2,1,1,-5,-1,2,1,5,-3,-3,0,4,8,4,1,-3,3,
9,0,0,-2,-3,4,3,1,-6,-1,1,3,5,-3,-5,0,7,7,2,1,-1,1,
8,0,-3,-3,-3,4,3,1,-6,-1,-1,3,2,-4,-4,0,8,8,-4,1,0,1,
