x,y,z,a,result
0.156020884841,0.647229394758,0,0,0
0.656122140985,-0.0303838629143,0,0,0
0.952744360978,0.105359453189,0,0,0
0.201125726477,0.96814670687,0,0,0
0.776862905867,-0.546061852623,0,0,0
0.406277582213,-0.712206346824,0,0,0
0.66634465103,0.621483680009,0,0,0
0.2051579024,-0.789890970945,0,0,0
0.0262973299619,-0.601094998065,0,0,0
0.251896605489,-0.266116106499,0,0,0
0.725796007604,0.543485342925,0,0,0
0.414607278811,-0.866824534741,0,0,0
0.440315409994,-0.649168883286,0,0,0
0.824211382056,0.333615971972,0,0,0
0.396217007568,-0.0653271251466,0,0,0
0.525121907665,0.190132555017,0,0,0
0.668366743844,0.0807498501528,0,0,0
0.228766265981,-0.197822913044,0,0,0
0.347461934592,-0.808932157633,0,0,0
0.606286671061,-0.381306091569,0,0,0
0.744828972633,0.524997739435,0,0,0
0.50302950849,-0.81693834962,0,0,0
0.270721193045,0.223069607193,0,0,0
0.135474736636,-0.809440479681,0,0,0
0.666239027959,-0.402268683207,0,0,0
0.806273039265,-0.523982017876,0,0,0
0.604011151237,-0.479472414453,0,0,0
0.798161340146,0.404344724548,0,0,0
0.438403676783,0.35265308155,0,0,0
0.894300448392,-0.286207860142,0,0,0
0.71256278671,-0.505630751973,0,0,0
0.0968240549689,-0.344346768719,0,0,0
0.275608638124,-0.518831182091,0,0,0
0.450863429312,0.528531826133,0,0,0
0.567954063064,0.0530711771257,0,0,0
0.163963577978,0.731025240984,0,0,0
0.383424097486,-0.706704316143,0,0,0
0.629665300065,0.126212128785,0,0,0
0.773544598595,-0.0535341363081,0,0,0
0.365562113749,0.0689006133639,0,0,0
0.887698978405,-0.335452766424,0,0,0
0.463832726674,-0.262081825737,0,0,0
0.101240010762,0.477461468103,0,0,1
0.174084941859,0.249029203798,0,0,0
0.290014221866,-0.925041762994,0,0,0
0.500095606528,0.616757724278,0,0,0
0.456530547636,-0.0670256063785,0,0,0
0.912610304856,-0.121957277458,0,0,0
0.467819109672,-0.11207371649,0,0,0
0.452912319887,0.824771956259,0,0,0
0.65386136212,-0.319715618517,0,0,1
0.366022992331,0.723535959189,0,0,0
0.712666589714,0.144729895221,0,0,0
0.693122247761,0.415029963018,0,0,0
0.17910432144,0.290172091994,0,0,0
0.805022209473,-0.122859307416,0,0,0
0.982202156615,-0.179201740522,0,0,0
0.79264158076,-0.36393843804,0,0,0
0.729524546083,-0.256230869641,0,0,0
0.189890600073,0.332343650595,0,0,0
0.301815479579,-0.00369863584782,0,0,0
0.944045032258,-0.00589465732526,0,0,0
0.793713195263,0.436665920522,0,0,0
0.294445689022,0.558051297445,0,0,0
0.266107005303,0.905489722195,0,0,0
0.830112537249,0.305089873602,0,0,0
0.715479350194,-0.281068170198,0,0,0
0.0613944123245,-0.918481164213,0,0,0
0.13027525341,0.606227545318,0,0,0
0.0313245768183,0.701993437438,0,0,0
0.865863666479,0.295197032114,0,0,0
0.831908137042,-0.490670211781,0,0,0
0.670628205798,-0.126290075649,0,0,0
0.513754832701,0.838105681216,0,0,0
0.413908455996,-0.117745101552,0,0,0
0.75369504288,0.361501520376,0,0,0
0.748118884584,-0.086454451002,0,0,0
0.841901992492,-0.282269556593,0,0,0
0.620597321548,-0.62040367983,0,0,0
0.685678395402,-0.305110332901,0,0,0
0.481886656449,-0.166069709877,0,0,0
0.453620273894,-0.578831054947,0,0,0
0.0340560720603,0.788937159482,0,0,0
0.150267713194,0.599316427915,0,0,0
0.414823670084,-0.00753212242128,0,0,0
0.160080436347,0.780795625328,0,0,0
0.868504410085,-0.0931715222594,0,0,0
0.350790768619,0.690662844267,0,0,0
0.929881476602,0.162677941825,0,0,0
0.483175174597,0.479507968145,0,0,0
0.789165552546,-0.507193988437,0,0,0
0.429362973033,0.883877482952,0,0,0
0.42542068582,0.4400352677,0,0,0
0.614421456211,0.0917202980665,0,0,0
0.290328118854,0.849826025767,0,0,0
0.350878531451,0.709363281584,0,0,0
0.572717657202,-0.698786856873,0,0,0
0.239622848507,0.416166099724,0,0,1
0.307527092325,0.779290445908,0,0,0
0.447895540368,0.360399314076,0,0,1
0.677753879893,-0.401458889292,0,0,0
0.195295758007,0.244092602151,0,0,0
0.253773243805,-0.871868383663,0,0,0
0.275216468554,-0.242578754744,0,0,0
0.450832433713,0.682794699225,0,0,0
0.4263615092,0.785576707084,0,0,0
0.848124656532,0.0206930169807,0,0,0
0.697361904875,0.0583645087242,0,0,0
0.195577408329,-0.406823200464,0,0,0
0.691945915974,0.56300411424,0,0,0
0.461464232052,-0.154589312986,0,0,0
0.0303497851083,-0.387189227297,0,0,0
0.168927110322,0.372160429636,0,0,0
0.909735431318,0.30705103304,0,0,0
0.637597476649,-0.744345720061,0,0,0
0.800044131878,-0.374381086336,0,0,0
0.407164140176,0.433165316919,0,0,0
0.171262689957,-0.355586471464,0,0,0
0.1751636295,-0.57682682806,0,0,0
0.86047830679,-0.282586486415,0,0,0
0.0573171792785,0.800739803736,0,0,0
0.65279046139,0.202877149486,0,0,0
0.138920724079,-0.715663441584,0,0,0
0.523334813819,-0.598811694837,0,0,0
0.097656479132,-0.53373169377,0,0,0
0.359263632907,-0.0203235503391,0,0,0
0.836773686361,-0.325749304077,0,0,0
0.666631604233,-0.426089567402,0,0,0
0.597062866492,0.129757921825,0,0,0
0.858869304014,0.0600878812973,0,0,0
0.114468620816,0.473497858546,0,0,0
0.56942123181,-0.241851465309,0,0,0
0.479663443777,0.797015380598,0,0,0
0.63442100474,-0.768904420612,0,0,0
0.157975030367,0.731601989956,0,0,0
0.448103448086,-0.118306056001,0,0,0
0.727258131599,0.0288349080971,0,0,0
0.838407578076,0.0427104075648,0,0,0
0.0511416710495,-0.881503905376,0,0,0
0.329668279673,-0.496703362865,0,0,0
0.486399457328,-0.546645765919,0,0,0
0.671527767858,-0.118856355589,0,0,1
0.18088624192,-0.291618194782,0,0,0
0.28682185187,-0.485091476794,0,0,0
0.704840925899,-0.354221425757,0,0,0
0.480416574246,-0.545646730715,0,0,0
0.0606912316176,-0.347998198325,0,0,0
0.653472829255,0.133110329465,0,0,0
0.682665400239,-0.482915667312,0,0,0
0.551503666821,0.724633352339,0,0,0
0.814532733622,0.217911258492,0,0,0
0.207756138604,-0.930151083044,0,0,0
0.257485500153,0.898444306638,0,0,0
0.454354712803,0.218478102872,0,0,1
0.494539543097,0.245919180713,0,0,1
0.058520010589,-0.767119741867,0,0,0
0.422430424717,-0.744679185517,0,0,0
0.62230821311,0.322253291398,0,0,0
0.87947060779,0.271493631754,0,0,0
0.42673616366,-0.270357072363,0,0,0
0.175935053402,0.679357627729,0,0,0
0.0788841355496,0.796466435626,0,0,0
0.319781946818,0.645130155197,0,0,0
0.404565684476,0.535611979561,0,0,0
0.836901331808,-0.296851254027,0,0,0
0.785824073022,0.0356549658806,0,0,0
0.0619278127203,-0.594636084091,0,0,1
0.057903548046,0.601088059028,0,0,1
0.700411038798,-0.443384992207,0,0,0
0.130151478523,0.825619627295,0,0,0
0.651862109417,0.127031719125,0,0,0
0.84850439364,0.415049311525,0,0,0
0.0733718830085,0.514324078185,0,0,0
0.673376472614,0.323810492412,0,0,0
0.293772307746,0.338473806002,0,0,0
0.446700293878,0.760712715601,0,0,0
0.941155911088,0.0275787839986,0,0,0
0.905143769238,-0.00881561863861,0,0,0
0.592989441221,0.18853034212,0,0,0
0.644237997959,0.16987301521,0,0,0
0.351599376056,-0.47094428849,0,0,0
0.281777556594,-0.398362071719,0,0,0
0.219639388138,-0.204532163903,0,0,0
0.432031894213,-0.356908495846,0,0,0
0.308927891052,-0.552108624653,0,0,0
0.447812636587,-0.549242100262,0,0,0
0.383111790001,-0.889641208118,0,0,0
0.537034683807,0.237067836494,0,0,0
0.226285332083,-0.280630335453,0,0,0
0.471157987889,-0.176936966431,0,0,0
0.220884474893,0.771059693193,0,0,0
0.703709693599,-0.296059543388,0,0,0
0.543984797463,0.0266285267659,0,0,0
0.0708423956173,0.889810009884,0,0,0
0.333129919775,-0.310500685544,0,0,1
0.0650805885965,0.640909910861,0,0,0
0.136563404004,0.614261313443,0,0,0
0.281510589777,-0.827092089317,0,0,0
0.0559064823797,0.354200764215,0,0,0
0.0793232789531,-0.842964208486,0,0,0
0.0913284631557,0.348336237522,0,0,0
0.0498769888122,-0.869471923471,0,0,0
0.140760976172,-0.984343301891,0,0,0
0.151114179349,-0.712119708125,0,0,0
0.551910376601,-0.356386853884,0,0,0
0.392351703069,-0.624757744024,0,0,0
0.555617258509,-0.0781432303236,0,0,1
0.542487554576,0.81214906158,0,0,0
0.400448791636,0.153977759226,0,0,0
0.50658955088,-0.713528158821,0,0,0
0.967446446531,0.0697471128574,0,0,0
0.815095500778,-0.410683996064,0,0,0
0.921799742541,-0.3171408438,0,0,0
0.370793917906,0.671013887831,0,0,0
0.550229290266,-0.718076970416,0,0,0
0.708601535839,0.494418249817,0,0,0
0.20757279519,-0.270823958373,0,0,0
0.815537459235,0.383487308778,0,0,0
0.280962994453,0.745422160039,0,0,0
0.364004440466,-0.205986029985,0,0,0
0.380478901254,-0.0129606108048,0,0,0
0.387092412427,0.822721044147,0,0,0
0.621774075341,-0.11264159297,0,0,0
0.496753501593,-0.741176537227,0,0,0
0.277484088149,-0.35459802788,0,0,0
0.490823864763,-0.34705345597,0,0,0
0.130067783458,-0.4716101033,0,0,0
0.535674270137,-0.453075002542,0,0,0
0.750683574587,0.241597571466,0,0,0
0.128731641528,-0.666439099481,0,0,0
0.483617481059,0.379145140653,0,0,1
0.385372121109,0.545653772841,0,0,0
0.657999946004,-0.52091216265,0,0,0
0.920127142449,0.221649621302,0,0,0
0.642598776818,0.293094732495,0,0,1
0.538232490282,0.630781616377,0,0,0
0.377676707019,0.916293291446,0,0,0
0.821149995986,-0.231115900596,0,0,0
0.441501398802,-0.558919609623,0,0,0
0.173359200298,0.569957157538,0,0,0
0.00796129296806,-0.300472733777,0,0,0
0.20666980012,-0.293077657706,0,0,0
0.719920105372,-0.0584099103152,0,0,0
0.303586017013,-0.390249004003,0,0,0
0.0770366345359,0.537348161292,0,0,0
0.138041673358,-0.885501144961,0,0,0
0.14971925342,-0.357505405732,0,0,0
0.872150521898,-0.275142272434,0,0,0
0.169613418081,-0.612245468788,0,0,0
0.173314120329,-0.288573565765,0,0,0
0.420881007844,0.338733654762,0,0,0
0.00754643883137,0.729812948606,0,0,1
0.592114168825,-0.178795070656,0,0,0
0.0286171201427,-0.790959499617,0,0,0
0.550576053659,0.720550282806,0,0,0
0.789993714905,0.039841306038,0,0,0
0.19663975338,-0.935572005823,0,0,0
0.553635383399,0.523837422638,0,0,0
0.836889775506,0.452565568616,0,0,0
0.60528963039,-0.3316037973,0,0,0
0.446169103988,-0.325443959518,0,0,0
0.428884734889,0.142318575632,0,0,0
0.406161999603,0.643841705035,0,0,0
0.429997822757,0.80421439655,0,0,0
0.20313337399,-0.834960469836,0,0,0
0.449968320505,0.751563073461,0,0,0
0.551284356454,-0.272746383075,0,0,1
0.66913366058,-0.717780044387,0,0,0
0.779066136327,0.415973355262,0,0,0
0.907804456872,-0.292440808854,0,0,0
0.481682289938,0.652609595596,0,0,0
0.851940728139,0.282575511041,0,0,0
0.733140668233,0.463653149777,0,0,0
0.185830026248,0.268325156276,0,0,0
0.486396777692,-0.337586322894,0,0,0
0.37721289163,0.430091291107,0,0,0
0.709771071756,-0.629523042706,0,0,0
0.36070800726,-0.558282690859,0,0,0
0.0509921603509,-0.826928210286,0,0,0
0.904032661214,-0.334992979195,0,0,0
0.66177734694,-0.622819088117,0,0,0
0.546157874982,-0.412910798175,0,0,0
0.655711212451,0.256335325353,0,0,0
0.181563072149,-0.311843572829,0,0,0
0.279221397527,0.567101087092,0,0,0
0.0944691501346,-0.790563376471,0,0,0
0.0266595375024,0.351002079462,0,0,0
0.791938328121,0.558916216199,0,0,0
0.797033775656,-0.00511162351047,0,0,0
0.90352271236,-0.416991207489,0,0,0
0.577473142185,0.503323198614,0,0,0
0.0899264827833,-0.492567661809,0,0,0
0.810731007487,0.537155062152,0,0,0
0.846878622378,-0.30845686306,0,0,0
0.0385787370745,-0.36676354603,0,0,0
0.182183887017,-0.618965644501,0,0,1
0.305759121446,0.951984387391,0,0,0
0.292436790222,0.320977942063,0,0,0
0.208881964227,0.949964665585,0,0,0
0.0474436586459,-0.331555190683,0,0,0
0.0296467186996,0.464810425799,0,0,0
0.750447602785,-0.399508156673,0,0,0
0.550997495839,-0.770767413585,0,0,0
0.907569607235,-0.0969843607616,0,0,0
0.726268945029,-0.227741817341,0,0,0
0.961344535822,-0.220534923902,0,0,0
0.234890135265,-0.412363679728,0,0,0
0.376030909512,0.858719291853,0,0,0
0.69106108392,-0.251340183217,0,0,0
0.576844629406,0.492782747951,0,0,0
0.848566481187,0.227438914981,0,0,0
0.548963704653,0.730366411521,0,0,0
0.257795411252,-0.313062075455,0,0,0
0.809004635482,0.493147618952,0,0,0
0.679308832614,0.0298004557697,0,0,0
0.870807144566,-0.0840222800533,0,0,0
0.797117682389,-0.392280181632,0,0,0
0.00804807237169,0.926015628901,0,0,0
0.468196148438,0.428470606886,0,0,0
0.510083335859,-0.105004014121,0,0,1
0.486796107498,0.112642156264,0,0,1
0.870694085118,-0.0939327640095,0,0,0
0.264209162444,-0.844887480419,0,0,0
0.33898698926,-0.131678214601,0,0,0
0.809813905097,-0.0970182130739,0,0,0
0.453619228631,0.631922745438,0,0,0
0.0582367847259,0.769613363594,0,0,0
