x,y,rb,rc,result
-0.492027489836,-0.499954259404,-0.313890323295,-0.00409619648469,0
-1.26317532526,0.317427468314,1.35271760619,1.01818352008,0
-0.214561833978,0.227473059923,1.00715367419,-1.12319155431,0
-0.273938025633,-0.493148440164,0.880821865259,-0.570790692769,0
-0.698262958065,0.435311946986,-0.643910030288,0.10395405171,0
-0.00444773354578,0.151836853062,0.643114411418,-1.53717169291,0
-0.667474716248,0.339825162045,-0.982538172841,-0.529965363814,0
-1.39972875295,0.458742320289,-0.705772380971,-1.12325692682,0
-0.406501466263,0.499765956188,-0.680103176727,0.98024772652,0
-1.47272956422,-0.0515872086766,-0.822820101152,-0.855214961887,0
-0.403802258534,0.362592647831,0.562629901443,0.638336293266,0
-0.12777256858,0.0238690916912,0.61438530722,0.164471036975,0
-1.23840073646,0.183707232897,-0.847559074486,0.0331419117146,0
-1.20684651658,-0.12926463472,-1.28411101283,-1.30096987337,0
-1.29304000547,0.166648947253,0.789063025937,-0.976774900067,0
-0.835624228432,0.412169420411,0.272382466522,0.165620141313,0
-0.471279660448,-0.4431891073,-1.55854722174,-1.42420679476,0
-1.17169793638,-0.42995848872,1.02130997355,1.08764225038,0
-1.23187820083,0.280501211786,0.715069911988,0.748082008656,0
-0.665257548933,-0.492774765474,-0.155104979038,0.634170639378,0
-0.720569756225,-0.445142090859,-0.519209978027,0.786331252984,0
-0.716240285212,0.103677700366,1.48966450408,-0.344102608505,0
-0.0266709685958,0.164589212435,-0.0641497945828,-0.462614745999,0
-0.544090367461,-0.0654941741834,1.55192007469,-0.658909447957,0
-1.15701094734,-0.250680740894,0.44078028582,-1.47688727797,0
-1.13377416247,0.49706345645,-0.351144623926,-0.832788497358,0
-0.0654462036096,0.081834093418,-0.331101478854,0.812576896789,0
-0.469719712807,-0.125705766494,1.38915242552,1.30341811399,0
-0.30076878596,0.322758197105,1.24467137801,0.853766682643,0
-0.703840046645,-0.0894598200571,1.34062109451,0.91807837523,0
-1.04616766814,0.382494275251,1.3648633511,0.820365829238,0
-0.153480352301,-0.0916585461105,1.11414980684,0.36637851896,0
-1.39852126698,0.0637230450134,-1.1895031237,1.33196299867,0
-0.645771240796,0.470635162711,1.29923306904,-0.197536679069,0
-1.04927185397,-0.199653846968,-1.38385957029,0.547747399949,0
-0.822084873092,-0.437906323012,0.145792548759,1.20499941106,0
-1.26761917645,-0.270020282704,-0.410670361929,-1.26751848919,0
-0.607249529153,0.351565852769,0.143386936852,0.473056900186,0
-0.620369470175,-0.276065169076,0.0834899961231,-1.01424636802,0
-0.0852484580425,-0.248348206173,-0.476081951,-0.438270996064,0
-0.781362675955,-0.284443011956,0.504468995656,1.39108123528,0
-0.402063869307,-0.344771723522,0.69415716171,1.50370419982,0
-1.27328927403,0.344280280169,0.521460602395,-0.345805783605,0
-1.3916093998,-0.0550254883239,-0.715168792317,-1.14687056393,0
-0.586621895046,-0.0876137381382,-1.26578783536,-1.23219327226,0
-0.845143442687,0.0546990714086,1.14512361498,1.2475293041,0
-1.10128562386,0.337319265936,1.18651599208,1.49054756317,0
-1.43098679834,-0.201297269469,-1.45338365766,1.45451539685,0
-0.504307295776,-0.438195143324,0.448264799721,0.107225520754,0
-0.857132803463,0.0839988497144,-1.11256712436,-0.0231849737053,0
-0.149629797391,0.407035436512,0.914093500143,-0.0762151852156,0
-0.583052004474,0.0817786141583,0.178152061581,0.41317388104,1
-0.308352025783,0.21088792724,-1.3674904523,-0.597582348013,0
-0.579725896542,-0.255745193257,0.413344670157,1.53927929734,0
-0.168299499981,-0.461153093113,-0.8827909123,-0.878809194085,0
