x,y,rb,rc,result
-0.706403222531,-0.471618623096,-0.276891603056,0.525902668367,0
-1.15390294623,-0.0879859000794,0.191659786721,1.28819399816,0
-0.811742984371,-0.355356914492,1.07752040715,-1.44306558399,0
-0.321207435605,-0.0373558304818,1.06678576399,-1.07501682726,0
-0.811440404493,0.467653879517,0.128584493415,-0.447921665766,0
-0.556280716864,0.308852732999,-1.32647862219,0.994701782584,0
-0.71129563316,-0.271895182631,0.0382540309491,-1.28378070276,0
-0.424308361873,-0.493456007786,-1.42623886856,0.644181787376,0
-1.22966674109,0.145659931358,-0.880340480586,-1.39182828585,0
-0.0289131638671,0.289548608745,0.698571086542,-1.23500789093,0
-0.956073060557,-0.223540557314,1.17010788489,-0.547473763462,0
-0.791336015834,0.292286049346,-0.470089689752,1.56948873387,0
-0.961075377765,0.147925598825,0.378324668161,0.210729366987,0
-0.642915254936,0.25439258095,-0.174629377892,-0.765352483272,0
-1.22936212774,0.390216946441,1.4082743578,1.25591655053,0
-0.854982883717,0.240056574137,1.25637806624,0.691555224754,0
-1.02238594325,-0.12637633283,1.42952696146,0.036420673741,0
-0.40555773513,0.415782419814,0.634359224881,-1.12171298076,0
-0.333412963555,0.215206423501,0.859183524437,0.946683778484,0
-1.04870296113,0.010781207211,0.461641394838,0.191376948611,0
-0.402256266173,0.49944639743,-0.455968164493,0.973129182282,0
-0.059172796298,0.0886781464764,-0.184368643407,1.5705816698,0
-0.244131162565,-0.0718392128083,-0.508007341092,1.29011720508,0
-0.28022362142,-0.439778597119,1.26731506455,-0.404571470247,0
-1.10796043408,0.302800875045,-0.419815220377,-0.632003421237,0
-0.802156071685,-0.229959287871,0.38962610141,0.921717395978,0
-0.265009908414,0.0308417656086,-0.26275118532,-0.934261429339,0
-0.485564659593,0.0244050645788,0.469242575522,1.17654732997,1
-0.686082388343,0.438098496502,1.46074843532,1.14276498777,0
-0.0734896268529,0.391196577997,1.38794547901,1.33309658748,0
-1.11083518746,-0.298868636967,0.664620313852,-0.429178210847,0
-1.07288524345,-0.154933444285,0.56310887468,-0.605644858689,0
-0.763808616486,0.150496142106,-1.26150853543,0.32595291043,0
