-0.36898,-0.60162,0.45583,-0.70225
-0.28723,0.48897,-0.61662,-2.9355
-0.53909,0.18537,-0.45464,-2.3583
-0.37545,0.061538,-0.0062591,-2.2544
-0.53008,0.038045,0.80064,0.53372
-0.63836,0.006924,0.12432,-1.5889
-0.60124,0.062432,0.33066,-1.313
-0.5898,-0.036412,0.56637,-0.55705
-0.77464,-0.057351,0.43247,-0.37246
-0.39736,0.034685,0.22149,1.1802
-0.60449,0.070964,-0.19761,-1.653
-0.37822,0.56996,-0.86905,-1.9264
-0.57221,0.00578,-0.22036,-1.2618
-0.47039,-0.18844,0.5638,0.89014
-0.44944,0.16001,0.13318,-0.25714
-0.75673,-0.1598,0.13189,-0.046034
-0.7124,0.042781,-0.10162,-1.2468
-0.54391,-0.1113,0.58691,0.83111
-0.50948,0.17898,-0.89894,-2.5021
-0.76931,-0.080711,-0.24329,-1.3413
-0.30062,0.48175,-0.49315,3.1106
-0.72208,0.04162,0.60465,-0.41335
-0.40406,-0.12295,-0.60332,-2.9844
-0.41888,0.045791,-0.35819,2.7072
-0.64512,0.14324,0.020366,-0.2333
-0.75889,0.058373,-0.35967,-0.24272
-0.67704,-0.089928,-0.050357,-0.8422
-0.61295,0.086538,-0.35008,-2.2294
-0.47744,-0.015701,-0.046905,-0.51881
-0.58667,0.14364,-0.086655,0.27746
-0.40321,-0.17195,-0.58078,-2.6
-0.56579,-0.13612,0.21865,-2.0007
-0.52377,0.079246,0.35181,0.68402
-0.34943,-0.066225,0.42021,0.91494
-0.6146,0.095959,-0.51756,0.14403
-0.73364,0.22373,-0.49019,-0.36266
-0.54608,-0.078042,-0.47569,-1.6546
-0.37101,0.19552,0.80686,1.2246
-0.34954,0.049789,0.37726,-2.6317
-0.50411,0.074442,0.50927,0.81371
-0.3695,0.023373,-0.23825,-2.9033
-0.26341,-0.058572,0.31056,-2.8967
-0.54313,0.056023,-1.247,-1.3451
-0.40438,0.0028126,0.17766,-2.5795
-0.45036,-0.1875,0.76935,0.98463
-0.5758,0.19886,-0.81835,-0.37698
-0.63276,-0.14161,0.72445,-0.14268
-0.74421,0.020424,0.056003,-0.17221
-0.65665,-0.20529,0.5311,0.13712
-0.57191,0.033583,-0.28452,-0.65779
-0.66455,0.1402,0.35505,-0.23413
-0.65645,0.054363,0.15459,-0.90551
-0.63853,0.062485,-0.58791,-1.5141
-0.50078,-0.14918,0.016066,0.90917
-0.497,0.11366,0.77515,0.26007
-0.47017,-0.14817,0.16123,1.0408
-0.27604,0.56328,-0.69053,-0.24453
-0.43388,0.074298,0.31966,1.9789
-0.8176,0.11582,-0.31406,-0.88706
-0.45623,-0.12273,0.47664,-2.542
-0.58653,0.068222,-0.062817,0.036608
-0.37734,0.53186,0.42775,0.44472
-0.57042,0.01916,0.42342,-0.86309
-0.63192,0.098515,-0.50852,-1.149
-0.50389,-0.057741,-0.48849,-2.1954
-0.40696,0.11521,-0.29527,-3.131
-0.50312,-0.047603,-0.5824,-2.5741
-0.56608,-0.10967,-0.77111,-1.521
-0.52012,-0.084913,-0.40778,-1.3727
-0.69583,-0.18157,-0.2482,-0.66048
-0.46579,-0.031024,0.39982,1.577
-0.47433,0.14203,-0.98533,-2.5235
-0.59274,-0.018947,-0.81959,-1.8688
-0.31887,0.49667,-0.70575,-2.186
-0.45004,0.19014,0.12072,0.94581
-0.67157,0.22677,-0.49088,-1.1052
-0.50488,0.0099942,0.77829,0.83694
-0.46969,0.072844,-0.47191,3.114
-0.7325,0.010554,-0.28283,-1.4491
-0.81668,0.22061,0.030698,-0.51095
-0.51975,0.11447,0.44026,0.81603
-0.72639,0.21519,-0.68142,-0.82437
-0.47978,0.051332,0.28056,0.79135
-0.62845,0.13368,-0.39596,-1.4101
-0.51909,-0.16764,0.39304,-0.29822
-0.53092,-0.098325,-0.83304,0.62005
-0.57163,-0.00055134,-0.28268,-1.573
-0.69345,-0.085435,0.43573,-0.90042
-0.46038,0.13452,-0.68313,-2.1838
-0.43141,0.48288,0.59513,0.19398
-0.43936,-0.1291,-0.085841,-2.8439
-0.56556,0.073475,-0.49357,-2.2473
-0.56112,0.056574,0.30243,-1.3966
-0.50995,0.03284,-0.93978,-2.392
-0.5451,0.036301,-0.59709,-1.8377
-0.71933,0.070763,0.21657,-0.93712
-0.4676,-0.18502,0.4668,0.66742
-0.77308,0.027764,-0.52819,-1.2031
-0.33865,0.12465,0.15651,-2.7272
-0.49525,-0.095445,-0.0085613,0.37459
-0.43665,0.10258,0.32181,0.48969
-0.51932,-0.10331,0.10785,-3.0214
-0.28554,0.53751,-0.68302,-2.5824
-0.7512,0.079491,-0.12943,-0.59751
-0.48012,-0.15103,0.31708,-0.16353
-0.71338,0.099673,0.089413,-0.28073
-0.66529,0.089055,-0.43437,-2.0281
-0.52585,0.0022765,0.68667,0.54919
-0.62463,-0.19944,0.59037,0.24636
-0.58419,0.19128,-0.033811,-0.14532
-0.4688,0.12628,0.68873,-0.0086642
-0.41479,0.012703,0.33085,-2.7982
-0.45835,-0.090843,0.34598,1.8647
-0.38174,-0.032533,0.4114,3.0296
-0.3162,0.12808,0.57791,1.8642
-0.33699,0.11899,0.4048,1.4619
-0.51638,0.033151,0.011501,3.0928
-0.57902,0.014293,0.59016,-0.72637
-0.32279,0.04132,0.10914,-2.8594
-0.50145,-0.11214,0.33094,0.80604
-0.57863,0.17274,-0.17829,-1.6253
-0.21308,0.56212,-1.2058,-2.0106
-0.65486,-0.19926,0.63707,-0.27953
-0.46667,0.17856,1.2003,0.94446
-0.47471,0.045062,0.22431,0.96385
-0.6073,-0.061909,0.17929,-0.082772
-0.7002,-0.04514,-0.53269,-1.4547
-0.5974,-0.024911,-0.62142,-1.7216
-0.71502,-0.061231,-0.32769,-0.95737
-0.65246,-0.041958,-0.20585,-2.6373
-0.39633,-0.068465,0.23019,2.2454
-0.42894,-0.58167,-0.17785,-2.0337
-0.40639,-0.1485,0.63646,1.3264
-0.57173,0.069704,0.74295,0.26538
-0.55908,0.086847,-1.2597,-0.96517
-0.55102,-0.14947,0.82042,0.16558
-0.49244,-0.024934,-0.49337,-2.6775
-0.47666,-0.10967,0.34244,2.4015
-0.69575,-0.045942,-0.21332,-1.2462
-0.61651,0.16764,-1.0887,-0.93853
-0.21388,0.46223,-0.21257,0.18912
-0.45922,0.14392,-0.35866,-2.732
-0.49238,-0.10936,-0.75859,-2.3461
-0.60653,0.17802,-0.76528,-1.5716
-0.6432,-0.080723,-0.30006,-1.2032
-0.53686,0.013426,-0.77532,-1.7947
-0.8,-0.17358,-0.056101,-0.92363
-0.7087,-0.15307,-0.18077,-1.3016
-0.50575,-0.07334,-0.19587,0.67347
-0.63799,-0.10022,-0.83652,-0.73884
-0.51357,-0.15431,-0.68032,-2.207
-0.75448,0.14828,0.12831,-0.39591
-0.6078,-0.13555,-0.23292,-0.11929
-0.47442,-0.069837,-0.91697,-2.3463
-0.42416,-0.15143,0.36354,-2.6394
-0.68732,-0.071057,-0.38768,-0.1829
-0.44074,-0.01153,-0.70598,-2.7069
-0.82031,0.017937,-0.1142,-0.77605
-0.66995,-0.15641,0.11103,-0.16132
-0.65489,-0.029005,-0.77836,-1.2382
-0.4467,0.066241,-0.48354,-2.1427
-0.60533,0.10736,0.4707,-0.6838
-0.73985,-0.17998,0.14015,-0.94921
-0.63586,0.1357,0.79703,-0.059628
-0.3624,-0.13809,-0.17021,1.4791
-0.39194,0.16212,0.6919,1.6535
-0.52146,0.08373,-0.045635,-1.9485
-0.48851,0.45557,-0.38356,-0.094532
-0.63741,0.10381,0.54425,0.14829
-0.55889,0.065986,-0.22229,0.43274
-0.66428,0.030925,-0.077706,-1.7864
-0.59542,-0.03512,0.33459,-0.5722
-0.42628,0.043228,0.12334,-2.3843
-0.47116,0.098302,0.37094,0.69661
-0.634,-0.13668,0.21557,0.38564
-0.39686,-0.1248,-0.86578,-2.8302
-0.54432,-0.078571,-0.54992,-2.2761
-0.40264,-0.13574,0.043515,1.49
-0.5311,-0.16274,0.39943,1.0252
-0.69455,-0.19714,-0.13017,-1.3483
-0.43642,-0.11371,-0.28457,-2.1807
-0.6779,-0.14857,0.28094,-0.60689
-0.39921,-0.094069,0.5578,1.4732
-0.73657,-0.13139,-0.26556,-0.24712
-0.71054,0.025468,0.34359,-0.065619
-0.5705,-0.078796,-0.072151,-1.8569
-0.67186,0.15306,-0.56521,-1.8641
-0.69596,0.19546,0.18897,-0.50357
-0.64505,0.081756,0.53422,-0.7712
-0.52959,-0.15404,-0.019532,-2.5568
-0.7101,0.13628,-0.27201,-1.6738
-0.51144,-0.040618,1.0503,0.77515
-0.71216,-0.0010185,-0.57985,-1.6387
-0.57877,-0.038545,-0.035262,-3.1193
-0.17242,0.61447,0.46237,0.94531
-0.48459,-0.066995,0.8124,0.29165
-0.3758,0.48163,0.26567,0.15058
-0.59504,-0.059833,-0.77568,-0.19584
-0.37366,0.01645,-0.17534,-2.8898
-0.69233,-0.11991,-0.41596,-0.45202
-0.24389,0.4852,-0.2269,-0.021544
-0.57678,0.076077,-0.91383,-0.2438
-0.48889,0.09519,0.32518,0.87157
-0.44036,0.16336,-0.0026791,-0.51572
-0.54339,-0.073086,-1.1674,-1.997
-0.54003,-0.11959,-0.094093,-2.9181
-0.68395,0.072976,-0.22635,-0.27748
-0.45569,0.086644,0.14252,-2.6483
-0.71614,0.14787,-0.41427,-0.71297
-0.70529,-0.062682,-0.71408,-0.97054
-0.61012,-0.079007,0.45227,-1.5206
-0.44508,-0.099134,0.62601,1.0529
-0.54267,0.16454,-0.21861,-0.99987
-0.62008,-0.16007,0.50972,0.51941
-0.52545,-0.0043797,-0.28881,-3.0661
-0.6235,-0.037554,-0.24696,-1.3967
-0.70311,-0.096703,-0.023652,0.015903
-0.59763,-0.0080244,-0.47593,-1.5103
-0.56409,-0.089261,0.13298,-0.29279
-0.42578,-0.1575,-0.53852,0.97799
-0.52962,-0.18578,0.72866,0.4823
-0.54134,0.11151,-0.32783,-2.8732
-0.68275,-0.093162,0.3791,-1.1219
-0.25938,0.44847,-0.86193,-2.8485
-0.3379,0.50385,0.80494,0.94696
-0.70152,-0.18205,-0.06372,-0.80327
-0.41159,-0.063402,0.7372,0.81804
-0.62434,-0.20103,0.47925,0.080417
-0.62943,-0.091352,-0.49833,0.095207
-0.48983,-0.004217,-1.0916,-2.1225
-0.63134,0.15305,0.11597,-0.52454
-0.74775,0.1227,-0.61471,-0.90015
-0.37457,0.21696,0.98413,1.2297
-0.59713,0.0083382,-0.32693,0.033063
-0.59867,-0.12873,0.24039,-1.1126
-0.69158,0.15539,-0.39796,-1.2963
-0.53067,0.13811,-0.23105,-2.3823
-0.62906,0.18541,-0.91664,-1.168
-0.35826,-0.041216,-0.039576,1.4274
-0.40187,0.044142,0.46344,1.0755
-0.62682,-0.041345,0.61161,-1.1758
-0.47856,0.019303,0.026696,1.1344
-0.71555,0.11504,0.54326,-0.60782
-0.6838,0.15141,-0.78887,-1.0809
-0.43036,-0.086368,-0.50922,2.9925
-0.60341,-0.065235,-0.82975,-2.1628
-0.53011,0.037343,0.132,-1.0806
-0.61236,-0.10798,0.085921,-0.65393
-0.70136,0.20551,0.14188,-0.25802
-0.39025,-0.045743,-0.2572,-2.8525
-0.54138,-0.13736,-0.38123,-2.5975
-0.48644,-0.054501,0.31545,0.92135
-0.4192,0.20434,-0.22528,-2.9286
-0.28883,0.5088,0.066112,0.13241
-0.30911,0.42313,0.12453,0.54779
-0.59601,-0.059844,1.0517,-0.026921
-0.47429,-0.17331,-0.43282,-2.8771
-0.2752,-0.51859,0.37476,-1.9481
-0.75148,0.085605,-0.48473,-0.60676
-0.3285,0.57454,-0.75371,-0.40411
-0.59382,-0.12072,1.0468,-0.59732
-0.60073,-0.018614,0.29852,-0.53405
-0.49791,-0.096159,0.2943,1.0914
-0.51103,-0.018694,0.60529,-2.0202
-0.62164,0.068525,0.035008,-1.7231
-0.52979,-0.10452,-0.27201,-2.7055
-0.40489,0.14399,0.060546,-2.282
-0.48966,0.042808,0.21744,-2.4683
-0.2967,-0.56425,0.45783,1.015
-0.34224,-0.16579,0.57283,0.91927
-0.70096,-0.0077579,-0.44584,-1.0927
-0.56546,-0.0090971,-0.51922,-0.7612
-0.48645,0.21478,0.040566,0.47538
-0.55375,0.15312,-0.17207,3.1271
-0.76566,0.10883,-0.011225,-0.61371
-0.55697,0.0090873,-1.0701,0.16814
-0.81513,0.091515,0.11378,-0.51054
-0.55646,-0.055029,-0.30135,-2.7601
-0.43513,0.10851,0.017624,-2.8745
-0.38933,-0.018117,-0.17471,-2.9128
-0.44589,0.11994,1.3785,0.94768
-0.28732,0.5225,0.72629,1.1001
-0.6829,-0.12847,-0.22689,-2.0069
-0.4744,-0.16556,0.20267,3.1101
-0.39569,-0.073616,-0.52048,-2.5625
-0.45287,-0.088949,-1.0133,-1.7759
-0.53474,0.068255,0.24597,-1.7601
-0.43286,0.16601,0.15985,0.22395
-0.53235,0.042856,0.93332,0.64365
-0.47874,0.039352,0.55805,-2.1313
-0.48602,-0.084142,-1.3009,-2.2125
-0.60768,-0.13887,-0.35837,-1.4567
-0.4469,0.051365,0.2488,0.093277
-0.40412,0.07841,0.070514,1.72
-0.4228,0.10859,0.95207,0.60303
-0.60385,-0.20996,0.43401,-0.75603
-0.70674,0.1401,0.56986,-0.48817
-0.41376,0.56221,-0.84007,-1.8569
-0.44057,0.10408,-0.33795,2.8283
-0.61025,-0.14407,0.37035,0.68873
-0.34524,0.071046,0.25996,0.92443
-0.63302,0.19011,-0.30611,-1.555
-0.50495,-0.067353,-0.33391,-2.1452
-0.59908,0.1173,-0.86094,-1.5574
-0.49166,-0.19841,0.16167,0.94603
-0.46209,-0.14089,0.14352,0.7575
-0.54673,0.13545,0.36073,1.0719
-0.77187,0.089513,-0.26671,-0.39297
-0.77777,-0.1336,-0.026417,-0.63339
-0.63629,0.12138,0.2583,0.07871
-0.57929,-0.14472,0.16905,-0.95036
-0.50972,-0.17266,0.39977,-0.43743
-0.52901,-0.020919,-1.1211,-1.3804
-0.47092,-0.00084865,0.25568,1.5535
-0.43969,-0.12597,-0.56227,-2.3468
-0.44965,-0.11092,0.1598,-3.004
-0.69489,-0.048208,0.22842,-1.1553
-0.41155,0.13449,0.23047,2.1074
-0.41159,0.090898,0.81753,1.4561
-0.59559,0.024094,1.0626,0.014438
-0.46621,0.027186,0.3525,1.3353
-0.46452,-0.18723,0.48957,-0.19507
-0.57784,0.046295,0.33352,0.47496
-0.46856,0.21606,0.04007,-0.48491
-0.67958,-0.036212,-0.31202,-1.5086
-0.66644,0.18604,0.061533,-0.77951
-0.45301,-0.00737,0.51944,-2.3828
-0.73713,-0.054432,0.24108,-0.87203
-0.58485,-0.095429,0.67353,-0.2979
-0.39582,-0.13855,0.92461,1.2824
-0.44683,-0.52877,0.0070821,-1.9215
-0.78415,-0.18605,-0.14042,-0.38419
-0.55839,0.09678,-0.21947,-1.9408
-0.63545,0.037423,-0.71724,-0.84455
-0.62492,0.01985,0.46016,-0.85115
-0.73223,0.08047,-0.28131,-0.34068
-0.36452,-0.16541,-0.10979,-2.7295
-0.64962,0.078405,-0.67552,-1.5155
-0.53764,-0.59916,0.10524,-0.44601
-0.67301,0.10437,-0.10254,-0.11904
-0.67741,-0.043226,-0.60122,-1.0878
-0.54777,0.042124,0.61622,0.56568
-0.5292,-0.1552,-0.08982,0.12145
-0.5639,-0.18681,0.37324,0.88194
-0.45305,-0.1642,0.00024659,-2.8088
-0.63062,-0.015234,-0.92158,-0.48111
-0.50654,-0.074227,0.85673,0.093779
-0.45328,-0.00079014,0.60537,1.4932
-0.62692,-0.12537,0.70396,-0.19988
-0.56426,-0.053009,-0.60212,-0.87969
-0.37505,-0.092637,-0.050861,-2.3035
-0.42845,0.021181,-0.15987,-2.2071
-0.59812,-0.15128,0.384,-0.69053
-0.6585,0.11157,-0.58304,-0.45389
-0.40953,0.12741,-0.142,3.1379
-0.79515,0.044107,-0.29598,-0.77687
-0.47677,0.11788,-0.2277,-2.0304
-0.84193,-0.12421,-0.021736,-0.50828
-0.43617,0.19538,0.89036,0.93543
-0.13491,0.49473,-0.18231,0.40356
-0.52877,0.036364,0.47834,-2.1164
-0.70121,0.011638,-0.33846,-1.8126
-0.70897,0.13711,-0.19332,-1.1133
-0.27104,-0.60075,-0.18562,-2.2721
-0.32569,0.49535,-0.78455,-2.6873
-0.37344,0.13314,-0.22674,-2.164
-0.57867,0.11611,-0.30246,-1.5829
-0.75188,0.10167,0.052232,-1.1053
-0.39418,-0.11585,1.019,1.4222
-0.58924,-0.032353,-0.10395,-0.66252
-0.3935,-0.16472,0.3411,1.5243
-0.63594,-0.033911,0.64506,-0.4073
-0.55419,-0.1597,0.22853,-0.72716
-0.20913,-0.61303,0.47631,0.94475
-0.50573,0.42622,-0.91071,-0.2588
-0.71166,0.23189,0.030705,-0.36069
-0.63476,-0.14495,0.67115,-0.49565
-0.44695,0.21352,0.15545,-0.50332
-0.52106,0.131,0.083114,0.20562
-0.49862,0.087395,-0.32115,-0.4321
-0.52978,-0.15954,-0.038276,-2.0281
-0.54334,-0.047808,-0.27096,-3.085
-0.79422,0.0065098,-0.22862,-1.1784
-0.40889,0.046266,0.43648,0.95416
-0.62468,0.0045707,-0.53969,-2.0422
-0.47372,0.072428,1.3124,0.54126
-0.63438,-0.11877,0.46597,-1.333
-0.70718,-0.139,-0.2551,-1.545
-0.6281,-0.17089,-0.39954,-2.27
-0.51963,0.11692,-0.27815,0.5326
-0.46246,-0.073874,0.10414,3.0958
-0.47517,0.08349,1.1526,0.71574
-0.61419,-0.17622,0.35343,0.17625
-0.4816,0.078892,0.91241,1.0149
-0.33281,0.47256,0.36896,0.40211
-0.55517,-0.14394,-0.70445,-1.7227
-0.47062,0.20683,-0.2731,-0.45736
-0.70141,0.06059,0.27065,-0.55493
-0.41672,0.17742,-0.11315,-0.46714
-0.8218,-0.060729,-0.12795,-0.55862
-0.63024,0.046869,-0.13063,-0.54801
-0.32591,0.13699,-0.02479,-2.6648
-0.61106,0.16186,-0.27238,-2.0474
-0.57409,0.039878,-0.52594,-2.0418
-0.70905,0.047,-0.54196,-1.3563
-0.65836,0.012572,-0.65419,-1.7205
-0.40892,0.03754,0.45481,3.0357
-0.39232,0.094008,0.75771,1.6988
-0.47542,0.14548,0.037077,3.0263
-0.70376,0.057937,-0.5166,-0.47217
-0.58491,0.15601,0.17617,-0.33953
-0.31466,0.46209,-0.28292,0.26575
-0.44065,0.19274,0.20077,0.29999
-0.35013,0.18082,0.55795,1.8458
-0.42615,-0.12712,0.36005,-2.5449
-0.60243,0.0020421,-0.27833,-2.4391
-0.41098,0.46411,-0.84248,-0.24467
-0.44453,0.017863,0.28621,0.012499
-0.50972,0.012397,-0.31751,-3.0944
-0.56565,-0.039816,0.078539,-1.0953
-0.6235,-0.059182,-0.42575,-1.6881
-0.45688,0.14121,0.13236,3.0623
-0.59114,-0.16875,-0.15384,0.27672
-0.55195,0.11581,-0.14521,-1.157
-0.42849,-0.042741,0.41785,1.2353
-0.57776,-0.093552,0.13666,-0.54733
-0.61992,0.036669,-0.77749,-1.9516
-0.64715,-0.049954,-0.27394,-1.6546
-0.34984,0.088791,0.44045,1.142
-0.63635,0.19073,-0.41507,-2.0871
-0.43176,-0.15866,-0.81749,-3.004
-0.46499,0.17888,0.19835,1.6836
-0.66286,0.021112,0.17709,-0.90003
-0.56587,-0.0051864,-0.18503,3.0208
-0.52937,-0.14827,-0.27763,0.52782
-0.41459,-0.15993,0.24979,-2.4255
-0.49238,0.23641,1.306,0.19656
-0.64366,-0.13833,0.57661,-0.30204
-0.32945,-0.54295,0.035521,-1.7641
-0.59293,-0.070214,0.84915,-0.32334
-0.36263,-0.10261,-0.14009,1.3261
-0.53329,0.14794,0.88328,0.55929
-0.43015,0.12938,0.1216,1.408
-0.44395,-0.034966,-0.027566,2.6427
-0.34218,-0.0012955,0.59245,1.1594
-0.52678,-0.0052024,0.070104,1.0005
-0.48269,0.15545,-0.20403,-2.3326
-0.48149,0.14415,1.2718,0.67953
-0.56956,0.0019515,-0.34527,-1.2283
-0.61908,-0.013689,-0.58395,-0.77264
-0.34792,-0.18337,0.18601,1.2671
-0.34391,0.025287,0.54092,0.91811
-0.37199,-0.16783,-0.68735,-2.4812
-0.45188,0.15342,-0.88656,-2.3163
-0.35518,-0.15567,-0.029249,-2.4265
-0.52697,-0.10312,-0.13617,0.71749
-0.56401,-0.070804,-0.67271,-0.55348
-0.41938,-0.072842,0.04239,-2.9798
-0.77325,0.079415,-0.34258,-0.88636
-0.44123,0.18621,0.83003,1.1674
-0.47981,0.020683,0.6343,0.15981
-0.55745,-0.097998,-1.1409,-1.8667
-0.59657,-0.074944,-0.3908,-1.536
-0.56585,-0.068909,-0.25147,-0.58822
-0.49183,0.08305,0.11192,0.18028
-0.59434,0.23899,0.58793,0.40439
-0.4758,0.202,1.2745,0.57928
-0.48727,-0.16408,-0.41044,0.95622
-0.43334,-0.019165,0.63188,1.0912
-0.72807,0.0082669,-0.09863,-0.9304
-0.24614,0.58095,-0.62228,-2.4374
-0.57779,0.045071,0.37235,0.88393
-0.51039,0.064524,0.31662,-1.7487
-0.52422,-0.039293,0.70494,1.146
-0.64787,0.19454,-0.51155,-0.1527
-0.70217,0.21703,-0.5077,-0.68969
-0.69013,-0.17483,-0.051165,-0.82459
-0.6437,-0.059806,-0.31944,-1.5612
-0.49043,0.18279,0.35591,0.12586
-0.48761,0.027565,-0.52036,-2.8963
-0.27717,0.46456,0.038663,0.80409
-0.70974,0.13362,-0.5067,-1.9113
-0.82821,0.048053,0.0233,-0.52803
-0.56419,0.11621,-0.52896,-2.2485
-0.62744,0.0068712,-0.97211,-0.86241
-0.40001,0.060745,-0.62659,3.1348
-0.35861,0.21521,0.13707,0.55641
-0.61427,0.0043969,-0.45222,-0.78962
-0.48387,-0.024707,-0.68347,-2.3003
-0.548,-0.048485,1.201,0.069502
-0.26155,0.47262,0.068377,0.81316
-0.53665,-0.18528,0.036916,-0.51662
-0.787,-0.089987,0.045265,-0.17334
-0.68253,0.097963,0.42122,-0.070908
-0.5786,0.028486,-0.44595,-2.0171
-0.67414,0.035187,-0.092152,-0.83549
-0.5654,-0.027412,-1.1306,-1.3909
-0.39173,0.28152,0.52618,0.42548
-0.4846,0.19269,1.318,0.68415
-0.40571,0.044837,0.47427,-2.6209
-0.46693,0.24214,0.86246,-0.027281
-0.42472,-0.13095,-0.43023,-2.7385
-0.42368,-0.0049876,-0.23604,-2.5273
-0.5147,0.13876,0.21221,1.2096
-0.45757,-0.15642,-0.41782,0.83627
-0.61743,-0.072247,-0.077984,-0.87233
-0.44512,-0.023184,0.30695,0.34438
-0.58202,0.0026055,-1.0203,-0.54925
-0.75301,-0.10452,-0.11676,-1.3239
-0.48373,0.45955,-0.65288,-0.14342
-0.63428,0.020991,-0.32606,0.048269
-0.58705,0.035533,0.39138,-1.445
-0.51056,0.059888,1.0035,0.43956
-0.67963,0.13856,0.011944,-0.54347
-0.51218,0.003907,0.16351,-0.28217
-0.43091,-0.13243,-0.43679,-2.1683
-0.59513,-0.0056522,0.49533,-1.6731
-0.40503,-0.041583,0.3296,-2.8288
-0.7513,0.14072,0.2262,-0.78784
-0.59604,-0.11853,0.88559,0.16773
-0.72522,0.16571,-0.63194,-0.63577
-0.23162,0.52049,-1.1418,-2.096
-0.5002,0.10479,-0.589,-3.0774
-0.7092,-0.04122,0.19062,-0.79804
-0.44938,0.055301,-0.10749,3.0479
-0.44629,0.066642,0.40282,0.16158
-0.6566,-0.1742,0.16102,-1.1771
-0.63572,0.10832,-0.62135,-0.24598
-0.40953,0.56424,-0.63854,-0.37431
-0.44672,-0.12429,0.33856,-0.11306
-0.4029,0.030106,0.012915,-2.8778
-0.64141,0.03008,-0.71225,-2.0824
-0.46389,0.034358,0.52854,0.53224
-0.51425,0.080854,-1.2509,-1.848
-0.49753,0.07144,0.10274,-0.6505
-0.59247,-0.13063,-0.10539,-0.15689
-0.51754,0.1408,0.56883,1.1323
-0.67363,-0.086115,-0.30174,-1.8709
-0.46521,-0.1796,-0.12906,-2.4339
-0.47631,0.0087897,-0.45987,3.1197
-0.61049,-0.10755,-0.79056,-1.3461
-0.42679,0.19696,-0.42371,-2.9359
-0.44401,-0.081144,0.6109,0.408
-0.48492,-0.13166,0.0031751,-0.0041069
-0.48457,0.016443,0.3586,1.6421
-0.54386,0.022766,1.1881,0.11765
-0.43733,0.00064186,0.7759,1.4258
