x,y,rb,rc,result
-0.0980186873339,0.541344219136,1.59576245385,0.897462521102,0
-0.875418136173,-0.282557960345,2.23852625623,0.659044754962,0
-0.187684950969,0.571003039685,-1.42067741477,2.44644692631,0
-0.996430648571,-0.430447795452,-0.577209133147,1.76506533081,0
-0.767582571304,-0.232911414519,0.49288821157,0.386568151331,0
-0.560152227987,-0.292101275666,-1.6215036602,-1.25043810007,0
-0.584328280626,-0.587123204121,1.80878056125,0.723247416225,0
-0.827639278826,0.693672418698,0.393142793066,2.20077388483,0
-0.143394171042,-0.61677529818,-1.13651311324,-0.0513290360586,0
-0.0270033647602,-0.278427615894,3.00888333625,0.797600839879,0
-0.588618628289,-0.0240774416029,-3.05232816733,-2.98797357164,0
-0.318971105408,0.353652147039,-0.00275239466251,0.368934572326,0
-0.996999535961,0.222931634959,-0.894269362632,-2.67407562445,0
-0.411706695492,-0.509535227003,0.616617348927,-2.08043022348,0
-0.0950366974454,-0.424296218432,0.717682505182,-1.50173951074,0
-0.796290561716,-0.0644585848706,-0.365408862792,2.28312257377,0
-0.730734926238,-0.488179332964,0.691408441291,2.20879566702,0
-0.623544671731,-0.173372396135,3.13716805461,-1.85675436493,0
-0.372372108554,-0.400640679267,-1.29131688339,0.0877970357875,0
-0.340940664109,-0.491400757119,2.46387665925,-2.27040206392,0
-0.178941708524,-0.468191441455,-1.43508882918,-0.36473295976,0
-0.444972369773,0.0510334102161,-0.168866404706,-0.267303696765,0
-0.197185866528,0.575316080757,-0.371329694498,-0.861402420023,0
-0.857099838002,-0.17622353859,-0.182675872156,-2.26171973595,0
-0.56468194373,-0.679772743511,-1.23791000757,0.273471446518,0
-0.301042365823,0.496333034732,2.48343690305,-2.01067859878,0
-0.748252978811,-0.163097144606,1.55308395716,-0.359396559847,0
-0.598085448538,-0.248728570653,-2.65293479727,2.25634445333,0
-0.11266014336,0.391068697375,2.44712677309,-2.9209484227,0
-0.329501191522,-0.208573366886,0.114432543973,2.0365011685,0
-0.00720036465219,0.136989855611,-2.03648250068,-1.87858945046,0
-0.0332051838807,0.481198637923,0.381479342766,-1.67211865825,0
-0.205654099682,0.193603390609,-1.04546587159,-1.64356684941,0
-0.386180299407,-0.222163016723,3.12550537727,-0.737922318848,0
-0.137417937638,0.126696190223,3.07848186621,1.0090180973,0
-0.766172545764,0.259939890301,0.672558176078,-1.30432625766,0
-0.787906247642,-0.240866505104,1.42342325171,0.796875857854,0
