x,y,z,a,result
1.01550812459,-0.529342501628,0,0,0
0.476601292486,0.465362959973,0,0,0
0.913250916928,-1.09188198864,0,0,0
0.00864896573422,-1.18973420184,0,0,0
0.100844254224,-0.654055882939,0,0,0
0.0942159962065,1.15251929722,0,0,0
0.287075899348,0.977028806997,0,0,0
-1.22051609401,0.505177862448,0,0,0
0.784502206302,0.183357283157,0,0,0
0.223823464084,-1.43071276351,0,0,0
-0.672932876996,-0.794093481696,0,0,0
-0.369452552134,-0.687823322378,0,0,0
-0.580388066929,0.356921826207,0,0,0
-0.901126736272,-0.0823718554676,0,0,0
-1.2328969924,-0.0989377277944,0,0,0
