0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1,1,2,0,0,1,1,2,0,2,1,0,1,0,2,0,0,2,0,-1,0,
3,4,2,5,1,0,4,1,1,-1,2,0,0,3,0,3,0,0,1,0,-2,0,
5,4,4,8,0,-2,5,0,0,0,3,0,0,2,0,0,-1,1,0,-2,-1,1,
6,3,2,9,-5,-3,7,0,0,0,4,1,1,0,0,1,0,1,0,-1,0,2,
5,6,2,10,-5,-2,9,1,0,-2,2,3,4,0,1,0,-1,2,1,0,0,3,
1,5,1,6,-7,-1,9,1,-2,-3,2,3,2,0,2,0,-1,2,-1,1,0,5,
2,4,1,6,-9,0,7,2,-1,-2,3,3,1,-4,2,0,-1,4,-1,2,1,6,
3,4,0,4,-7,3,9,3,0,0,2,2,0,-3,1,4,1,1,-1,2,1,2,
4,7,2,5,-1,3,10,1,-2,2,2,1,0,1,1,2,2,1,-1,0,2,1,
9,2,3,2,0,2,11,1,-1,4,5,0,-1,0,2,3,1,-2,-3,-1,2,1,
9,1,5,5,2,3,12,0,-3,2,3,0,1,1,2,3,0,-1,-3,-2,3,-2,
